,Timestamp,Full Name,Gender,Age,Use Phone for Class Notes,Buy/Access Books from Phone,Phone's Battery Lasts a Day,Run for Charger When Battery Dies,Worry About Losing Cell Phone,Take Phone to Bathroom,Use Phone in Social Gatherings,Check Phone Without Notification,Check Phone Before Sleep/After Waking Up,Keep Phone Next to While Sleeping,Check Emails/Calls/Texts During Class,Rely on Phone in Awkward Situations,On Phone While Watching TV/Eating,Panic Attack if Phone Left Elsewhere,Use Phone on Date,Phone Use for Playing Games,Live a Day Without Phone,Addicted to Phone,Target
142,2023-06-22 10:17:26.108620,Jane Smith,Female,41,Yes,No,Yes,Yes,Yes,No,No,Rarely,Yes,Yes,No,No,No,Yes,Yes,3 hours,No,No,Maybe addicted
143,2023-01-13 10:17:26.108620,Maria Garcia,Female,27,No,Yes,No,Yes,No,Yes,Yes,Never,No,No,No,No,No,Yes,Yes,3 hours,Yes,No,Adicted
144,2023-04-11 10:17:26.108620,Jane Smith,Male,52,No,No,Yes,Yes,No,Yes,No,Rarely,Yes,Yes,No,No,No,No,No,0 hours,Yes,No, NOT Adicted
145,2023-09-17 10:17:26.108620,Jane Smith,Male,48,Yes,Yes,No,Yes,Yes,No,Yes,Never,No,No,Yes,Yes,Yes,Yes,Yes,5 hours,Yes,No, NOT Adicted
146,2023-11-03 10:17:26.108620,Alex Johnson,Male,54,Yes,Yes,No,No,Yes,No,No,Rarely,Yes,No,No,Yes,Yes,Yes,Yes,5 hours,No,No, NOT Adicted
147,2023-11-05 10:17:26.108620,Alex Johnson,Female,37,No,Yes,Yes,No,Yes,No,Yes,Sometimes,Yes,Yes,No,No,Yes,No,Yes,0 hours,No,Yes,Adicted
148,2023-08-22 10:17:26.108620,James Lee,Female,60,No,No,No,No,No,Yes,Yes,Rarely,Yes,Yes,No,No,Yes,Yes,Yes,3 hours,No,No,Maybe addicted
149,2023-02-13 10:17:26.108620,Alex Johnson,Male,39,No,Yes,Yes,No,Yes,Yes,Yes,Often,Yes,Yes,Yes,No,No,Yes,Yes,5 hours,Yes,Yes, NOT Adicted
150,2023-09-22 10:17:26.108620,Alex Johnson,Female,59,No,No,Yes,No,Yes,Yes,Yes,Never,Yes,No,Yes,Yes,Yes,Yes,No,2 hours,No,No,Maybe addicted
151,2023-03-28 10:17:26.108620,Maria Garcia,Female,39,No,No,No,No,No,No,No,Rarely,Yes,Yes,No,No,No,No,Yes,1 hours,No,Yes,Adicted
152,2023-02-05 10:17:26.108620,Jane Smith,Male,35,Yes,Yes,No,Yes,No,Yes,No,Sometimes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4 hours,Yes,No,Maybe addicted
153,2023-10-31 10:17:26.108620,John Doe,Female,49,Yes,No,Yes,Yes,No,No,Yes,Sometimes,No,Yes,Yes,Yes,Yes,No,No,5 hours,No,Yes,Maybe addicted
154,2022-12-23 10:17:26.108620,Alex Johnson,Male,23,No,Yes,Yes,Yes,No,No,Yes,Rarely,No,Yes,No,Yes,No,No,No,1 hours,No,Yes,Maybe addicted
155,2023-07-05 10:17:26.108620,Jane Smith,Male,53,No,No,Yes,Yes,Yes,No,No,Often,No,No,No,No,Yes,No,Yes,3 hours,Yes,Yes,Maybe addicted
156,2023-07-06 10:17:26.108620,Alex Johnson,Male,49,No,Yes,No,Yes,No,Yes,No,Sometimes,Yes,Yes,No,No,Yes,No,No,1 hours,No,Yes,Adicted
157,2023-11-04 10:17:26.108620,Jane Smith,Male,30,No,Yes,Yes,No,No,No,No,Rarely,No,Yes,No,No,No,Yes,No,0 hours,No,No,Adicted
158,2023-03-08 10:17:26.108620,Alex Johnson,Female,28,Yes,No,Yes,Yes,No,No,Yes,Rarely,No,Yes,No,Yes,Yes,Yes,No,3 hours,Yes,Yes, NOT Adicted
159,2023-03-05 10:17:26.108620,Jane Smith,Male,31,No,No,Yes,Yes,Yes,Yes,No,Rarely,Yes,Yes,No,Yes,Yes,Yes,Yes,1 hours,No,Yes, NOT Adicted
160,2023-07-26 10:17:26.108620,James Lee,Male,27,No,Yes,No,No,Yes,No,Yes,Never,No,Yes,No,No,No,Yes,No,4 hours,Yes,No,Adicted
161,2023-12-14 10:17:26.108620,Emily Martinez,Female,18,No,Yes,No,No,No,Yes,Yes,Never,Yes,Yes,Yes,Yes,Yes,No,No,4 hours,Yes,Yes, NOT Adicted
162,2023-03-16 10:17:26.108620,John Doe,Male,20,No,No,No,Yes,No,Yes,No,Never,Yes,No,Yes,Yes,No,No,Yes,1 hours,No,No, NOT Adicted
163,2023-09-18 10:17:26.108620,James Lee,Male,31,Yes,Yes,Yes,No,No,No,No,Sometimes,Yes,No,No,Yes,No,Yes,No,1 hours,No,Yes,Maybe addicted
164,2023-06-06 10:17:26.108620,Jane Smith,Female,57,No,Yes,Yes,Yes,No,No,Yes,Often,Yes,Yes,Yes,No,Yes,No,Yes,1 hours,Yes,No,Maybe addicted
165,2023-12-15 10:17:26.108620,Alex Johnson,Male,20,Yes,No,No,No,Yes,Yes,No,Sometimes,No,Yes,No,No,No,No,Yes,2 hours,Yes,No,Maybe addicted
166,2023-09-13 10:17:26.108620,Alex Johnson,Male,33,Yes,Yes,No,Yes,No,Yes,No,Never,Yes,Yes,No,Yes,No,Yes,No,5 hours,Yes,Yes, NOT Adicted
167,2023-05-19 10:17:26.108620,Emily Martinez,Female,29,Yes,Yes,No,No,Yes,No,No,Sometimes,Yes,Yes,No,Yes,No,No,No,2 hours,Yes,Yes,Maybe addicted
168,2023-02-03 10:17:26.108620,Alex Johnson,Male,22,No,No,No,No,No,No,Yes,Rarely,Yes,No,Yes,No,Yes,Yes,Yes,3 hours,Yes,No, NOT Adicted
169,2023-10-28 10:17:26.108620,Maria Garcia,Female,52,Yes,Yes,No,No,No,Yes,Yes,Sometimes,Yes,Yes,Yes,No,No,No,Yes,3 hours,Yes,Yes,Maybe addicted
170,2023-09-20 10:17:26.108620,Emily Martinez,Male,39,Yes,Yes,No,Yes,Yes,Yes,No,Never,No,No,Yes,Yes,Yes,No,No,4 hours,No,Yes, NOT Adicted
171,2023-06-30 10:17:26.108620,Alex Johnson,Male,46,Yes,Yes,Yes,No,No,No,No,Never,Yes,No,No,Yes,No,No,No,5 hours,No,Yes,Adicted
172,2023-06-03 10:17:26.108620,Emily Martinez,Female,43,Yes,Yes,No,Yes,No,Yes,Yes,Sometimes,Yes,No,Yes,No,Yes,Yes,Yes,5 hours,No,No, NOT Adicted
173,2023-01-31 10:17:26.108620,Emily Martinez,Female,19,Yes,No,No,No,Yes,Yes,No,Often,Yes,Yes,Yes,Yes,Yes,No,Yes,5 hours,Yes,Yes,Maybe addicted
174,2023-08-13 10:17:26.108620,Alex Johnson,Female,65,No,No,Yes,Yes,Yes,Yes,Yes,Often,Yes,Yes,Yes,Yes,No,No,No,3 hours,Yes,No, NOT Adicted
175,2023-03-29 10:17:26.108620,Jane Smith,Male,57,No,No,No,Yes,No,Yes,No,Rarely,No,Yes,No,No,No,No,No,0 hours,No,No, NOT Adicted
176,2023-11-12 10:17:26.108620,Emily Martinez,Female,39,Yes,Yes,No,Yes,Yes,Yes,Yes,Often,No,No,Yes,Yes,No,Yes,No,4 hours,No,No,Adicted
177,2023-05-30 10:17:26.108620,James Lee,Female,48,No,No,Yes,No,Yes,No,Yes,Sometimes,No,No,No,No,No,Yes,Yes,4 hours,No,No,Maybe addicted
178,2023-04-22 10:17:26.108620,John Doe,Male,61,Yes,Yes,No,No,No,No,Yes,Never,No,Yes,No,No,Yes,No,No,2 hours,No,Yes,Maybe addicted
179,2023-12-11 10:17:26.108620,Maria Garcia,Male,40,No,No,No,Yes,No,Yes,Yes,Rarely,Yes,Yes,Yes,No,No,No,Yes,2 hours,Yes,Yes,Maybe addicted
180,2023-08-15 10:17:26.108620,Jane Smith,Male,47,Yes,No,Yes,No,Yes,Yes,Yes,Often,No,No,No,Yes,No,No,No,2 hours,No,Yes,Adicted
181,2023-03-30 10:17:26.108620,Jane Smith,Female,51,Yes,No,No,Yes,Yes,Yes,Yes,Often,No,Yes,Yes,No,No,No,Yes,3 hours,No,Yes,Adicted
182,2023-06-20 10:17:26.108620,Emily Martinez,Female,65,No,No,Yes,No,Yes,Yes,Yes,Sometimes,No,Yes,Yes,Yes,Yes,Yes,Yes,1 hours,Yes,Yes,Maybe addicted
183,2023-06-05 10:17:26.108620,John Doe,Female,36,No,Yes,Yes,Yes,No,No,No,Often,No,No,Yes,No,Yes,No,No,1 hours,Yes,Yes, NOT Adicted
184,2023-10-13 10:17:26.108620,James Lee,Male,38,Yes,Yes,No,No,No,No,No,Sometimes,No,No,No,Yes,No,Yes,No,1 hours,No,No,Adicted
185,2023-06-13 10:17:26.108620,Alex Johnson,Female,60,No,Yes,No,Yes,Yes,Yes,No,Never,Yes,Yes,No,Yes,Yes,No,No,4 hours,Yes,Yes,Maybe addicted
186,2023-07-26 10:17:26.108620,James Lee,Male,45,Yes,Yes,No,No,No,No,No,Never,Yes,No,Yes,Yes,No,Yes,No,1 hours,No,Yes, NOT Adicted
187,2023-10-18 10:17:26.108620,Alex Johnson,Male,47,No,No,No,Yes,No,Yes,No,Sometimes,No,Yes,No,Yes,No,No,Yes,0 hours,Yes,No,Adicted
188,2023-08-14 10:17:26.108620,Emily Martinez,Male,26,No,No,No,No,Yes,Yes,No,Never,No,No,Yes,No,No,No,No,5 hours,Yes,No,Adicted
189,2023-01-01 10:17:26.108620,Jane Smith,Female,47,Yes,No,Yes,No,No,Yes,No,Rarely,Yes,Yes,Yes,No,Yes,Yes,No,1 hours,Yes,Yes,Adicted
190,2023-10-18 10:17:26.108620,Alex Johnson,Female,36,Yes,Yes,No,No,Yes,No,No,Rarely,No,Yes,Yes,Yes,No,No,No,2 hours,Yes,Yes,Maybe addicted
191,2023-05-20 10:17:26.108620,Emily Martinez,Male,55,No,No,Yes,Yes,Yes,Yes,No,Rarely,Yes,No,No,No,Yes,Yes,Yes,1 hours,No,No,Adicted
192,2023-11-30 10:17:26.108620,John Doe,Male,58,No,Yes,No,Yes,No,Yes,No,Often,Yes,Yes,No,Yes,Yes,Yes,No,3 hours,Yes,Yes,Adicted
193,2023-03-29 10:17:26.108620,Alex Johnson,Female,63,Yes,Yes,No,No,No,Yes,No,Sometimes,Yes,Yes,No,No,Yes,Yes,Yes,2 hours,No,Yes, NOT Adicted
194,2023-07-30 10:17:26.108620,John Doe,Male,37,Yes,Yes,No,No,Yes,No,Yes,Sometimes,Yes,Yes,Yes,Yes,No,No,Yes,3 hours,Yes,Yes, NOT Adicted
195,2023-11-02 10:17:26.108620,Alex Johnson,Male,63,No,Yes,No,No,Yes,No,No,Never,Yes,No,Yes,Yes,No,No,No,2 hours,No,Yes,Adicted
196,2023-02-19 10:17:26.108620,James Lee,Female,25,Yes,No,No,Yes,No,No,Yes,Never,Yes,No,No,Yes,No,Yes,No,5 hours,Yes,Yes, NOT Adicted
197,2023-11-27 10:17:26.108620,John Doe,Female,57,No,No,No,Yes,No,Yes,No,Rarely,Yes,No,Yes,Yes,No,Yes,Yes,5 hours,Yes,Yes,Adicted
198,2023-02-21 10:17:26.108620,James Lee,Female,35,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Never,No,No,Yes,Yes,No,Yes,Yes,1 hours,No,No,Adicted
199,2023-08-17 10:17:26.108620,Jane Smith,Male,27,No,No,No,No,Yes,Yes,No,Sometimes,No,Yes,Yes,No,No,No,No,4 hours,No,No, NOT Adicted
200,2023-03-24 10:17:26.108620,Jane Smith,Male,37,Yes,No,No,Yes,No,No,No,Never,No,No,Yes,Yes,No,No,Yes,0 hours,Yes,No, NOT Adicted
201,2023-09-29 10:17:26.108620,Alex Johnson,Male,44,No,Yes,No,No,No,Yes,No,Never,Yes,Yes,Yes,No,No,Yes,No,3 hours,Yes,Yes, NOT Adicted
202,2023-09-29 10:17:26.108620,John Doe,Female,45,No,No,No,Yes,No,No,Yes,Often,Yes,Yes,Yes,Yes,No,No,Yes,4 hours,No,No,Adicted
203,2023-01-29 10:17:26.108620,John Doe,Female,27,Yes,Yes,Yes,Yes,Yes,No,No,Rarely,Yes,No,No,Yes,Yes,Yes,Yes,4 hours,No,No,Adicted
204,2023-07-14 10:17:26.108620,John Doe,Female,64,Yes,No,No,Yes,No,No,No,Sometimes,Yes,Yes,Yes,Yes,No,No,No,1 hours,Yes,No, NOT Adicted
205,2023-08-01 10:17:26.108620,John Doe,Male,24,No,Yes,No,No,No,No,Yes,Often,Yes,Yes,No,Yes,No,Yes,Yes,1 hours,Yes,No,Maybe addicted
206,2023-05-03 10:17:26.108620,Emily Martinez,Female,35,No,No,Yes,Yes,No,Yes,Yes,Sometimes,Yes,No,No,Yes,No,No,No,2 hours,Yes,Yes, NOT Adicted
207,2023-05-20 10:17:26.108620,Emily Martinez,Male,54,No,No,Yes,Yes,No,Yes,No,Sometimes,No,Yes,No,No,No,No,Yes,0 hours,No,No, NOT Adicted
208,2023-09-16 10:17:26.108620,James Lee,Male,32,No,No,Yes,Yes,Yes,No,Yes,Rarely,Yes,No,No,No,Yes,Yes,Yes,4 hours,No,Yes,Maybe addicted
209,2023-07-24 10:17:26.108620,John Doe,Male,45,No,Yes,Yes,Yes,No,No,Yes,Rarely,No,No,Yes,Yes,No,Yes,Yes,3 hours,No,No,Maybe addicted
210,2023-09-13 10:17:26.108620,James Lee,Male,54,Yes,No,Yes,Yes,No,Yes,Yes,Never,Yes,Yes,Yes,Yes,No,No,No,5 hours,Yes,Yes, NOT Adicted
211,2023-07-27 10:17:26.108620,Emily Martinez,Female,59,Yes,Yes,No,No,No,Yes,No,Often,No,No,Yes,Yes,Yes,No,No,1 hours,No,No, NOT Adicted
212,2023-11-01 10:17:26.108620,John Doe,Male,60,No,Yes,No,Yes,No,No,No,Sometimes,Yes,Yes,No,Yes,No,No,Yes,0 hours,No,No, NOT Adicted
213,2023-09-14 10:17:26.108620,Emily Martinez,Female,61,No,Yes,Yes,No,No,No,No,Often,No,Yes,No,No,No,No,No,4 hours,Yes,No,Adicted
214,2023-05-21 10:17:26.108620,Maria Garcia,Female,46,Yes,No,No,Yes,No,Yes,Yes,Rarely,Yes,Yes,Yes,No,No,No,Yes,0 hours,No,No,Maybe addicted
215,2023-05-12 10:17:26.108620,John Doe,Male,20,Yes,No,Yes,Yes,No,No,Yes,Often,No,Yes,Yes,No,Yes,Yes,Yes,2 hours,Yes,No,Adicted
216,2023-09-01 10:17:26.108620,Jane Smith,Male,52,Yes,Yes,No,No,No,Yes,Yes,Often,Yes,Yes,Yes,No,No,Yes,No,2 hours,Yes,Yes,Adicted
217,2023-06-15 10:17:26.108620,Emily Martinez,Female,58,Yes,Yes,No,Yes,Yes,Yes,No,Often,Yes,No,No,No,No,Yes,Yes,2 hours,No,Yes,Adicted
218,2023-11-26 10:17:26.108620,Maria Garcia,Male,54,No,No,Yes,Yes,Yes,Yes,Yes,Sometimes,No,Yes,Yes,No,No,No,Yes,0 hours,No,Yes,Maybe addicted
219,2023-08-05 10:17:26.108620,James Lee,Male,26,Yes,No,No,No,No,Yes,Yes,Never,No,No,No,Yes,Yes,No,No,1 hours,Yes,Yes,Maybe addicted
220,2023-06-27 10:17:26.108620,James Lee,Male,28,Yes,Yes,Yes,No,No,Yes,No,Sometimes,No,Yes,No,Yes,No,Yes,No,4 hours,No,No, NOT Adicted
221,2022-12-30 10:17:26.108620,James Lee,Male,45,Yes,No,No,No,No,Yes,Yes,Rarely,No,No,No,Yes,Yes,Yes,No,1 hours,Yes,Yes,Adicted
222,2023-07-02 10:17:26.108620,Maria Garcia,Male,24,Yes,No,Yes,Yes,No,No,No,Rarely,No,No,No,No,Yes,No,Yes,5 hours,No,Yes,Maybe addicted
223,2023-03-20 10:17:26.108620,Emily Martinez,Female,38,Yes,Yes,Yes,No,No,Yes,Yes,Rarely,No,Yes,Yes,No,Yes,Yes,No,3 hours,Yes,Yes,Adicted
224,2023-09-08 10:17:26.108620,Jane Smith,Male,40,No,Yes,No,No,Yes,No,Yes,Rarely,Yes,No,Yes,No,Yes,No,No,4 hours,No,Yes,Maybe addicted
225,2023-12-10 10:17:26.108620,John Doe,Female,49,Yes,Yes,Yes,Yes,No,Yes,No,Sometimes,No,No,No,Yes,Yes,Yes,Yes,4 hours,Yes,No,Adicted
226,2023-05-04 10:17:26.108620,Jane Smith,Male,50,Yes,No,No,No,No,No,No,Often,Yes,Yes,No,No,No,No,No,1 hours,Yes,Yes, NOT Adicted
227,2023-07-07 10:17:26.108620,Maria Garcia,Female,33,Yes,Yes,No,Yes,Yes,No,Yes,Never,Yes,No,No,Yes,Yes,No,No,1 hours,No,No,Adicted
228,2023-08-08 10:17:26.108620,Maria Garcia,Female,41,No,No,No,No,Yes,Yes,No,Rarely,Yes,Yes,No,Yes,No,No,Yes,4 hours,No,Yes, NOT Adicted
229,2023-02-02 10:17:26.108620,Emily Martinez,Female,38,Yes,Yes,Yes,No,Yes,Yes,No,Often,Yes,Yes,Yes,No,No,No,Yes,1 hours,No,Yes,Adicted
230,2023-04-17 10:17:26.108620,Emily Martinez,Male,18,No,No,No,Yes,Yes,No,No,Sometimes,Yes,No,No,No,No,No,No,3 hours,Yes,No,Adicted
231,2023-08-08 10:17:26.108620,Maria Garcia,Female,49,Yes,No,No,No,Yes,No,No,Rarely,No,Yes,Yes,No,No,No,No,5 hours,No,Yes,Maybe addicted
232,2023-01-08 10:17:26.108620,Maria Garcia,Female,52,Yes,No,No,Yes,No,Yes,No,Never,Yes,Yes,No,Yes,Yes,Yes,No,0 hours,Yes,No,Maybe addicted
233,2023-07-01 10:17:26.108620,John Doe,Female,61,Yes,Yes,No,No,No,No,Yes,Rarely,Yes,Yes,Yes,No,Yes,Yes,No,2 hours,Yes,No,Adicted
234,2023-11-19 10:17:26.108620,Maria Garcia,Male,31,Yes,No,Yes,No,No,Yes,Yes,Rarely,Yes,Yes,Yes,No,Yes,No,No,2 hours,No,No,Maybe addicted
235,2023-08-30 10:17:26.108620,Emily Martinez,Female,51,Yes,No,No,No,Yes,Yes,No,Never,No,No,Yes,Yes,Yes,Yes,Yes,2 hours,Yes,Yes, NOT Adicted
236,2023-04-07 10:17:26.108620,Alex Johnson,Female,53,No,Yes,No,Yes,Yes,No,Yes,Never,No,Yes,Yes,Yes,No,No,No,5 hours,Yes,No,Maybe addicted
237,2023-09-24 10:17:26.108620,Emily Martinez,Female,51,No,No,Yes,Yes,No,No,No,Sometimes,No,Yes,Yes,No,Yes,No,No,5 hours,Yes,Yes, NOT Adicted
238,2023-11-15 10:17:26.108620,Emily Martinez,Male,50,Yes,No,Yes,Yes,No,No,No,Rarely,Yes,Yes,No,No,Yes,No,No,0 hours,No,No,Adicted
239,2023-01-18 10:17:26.108620,Emily Martinez,Female,24,No,Yes,Yes,No,Yes,No,No,Sometimes,No,No,Yes,No,No,No,Yes,3 hours,No,No,Maybe addicted
240,2023-05-16 10:17:26.108620,Maria Garcia,Male,28,No,Yes,Yes,Yes,No,Yes,Yes,Often,Yes,Yes,Yes,Yes,No,Yes,Yes,1 hours,No,Yes,Adicted
241,2023-05-20 10:17:26.108620,Alex Johnson,Male,61,No,Yes,Yes,Yes,Yes,Yes,Yes,Often,Yes,Yes,Yes,No,No,Yes,No,5 hours,No,Yes,Maybe addicted
242,2023-08-01 10:17:26.108620,Jane Smith,Female,28,No,Yes,Yes,Yes,No,No,No,Often,Yes,Yes,No,Yes,Yes,No,Yes,1 hours,Yes,No,Adicted
243,2023-01-15 10:17:26.108620,Jane Smith,Male,54,No,No,No,No,Yes,No,Yes,Rarely,No,No,No,Yes,Yes,Yes,No,3 hours,Yes,No, NOT Adicted
244,2023-12-18 10:17:26.108620,Alex Johnson,Male,20,Yes,No,No,Yes,No,No,Yes,Sometimes,Yes,No,Yes,Yes,Yes,Yes,Yes,2 hours,Yes,No,Maybe addicted
245,2023-02-03 10:17:26.108620,Jane Smith,Male,46,No,No,Yes,Yes,Yes,Yes,No,Sometimes,Yes,No,No,No,Yes,Yes,Yes,5 hours,Yes,Yes,Maybe addicted
246,2023-08-14 10:17:26.108620,John Doe,Male,27,No,No,Yes,Yes,Yes,Yes,Yes,Sometimes,Yes,No,Yes,No,No,Yes,No,3 hours,Yes,Yes,Maybe addicted
247,2023-01-25 10:17:26.108620,James Lee,Male,55,Yes,No,No,Yes,Yes,No,Yes,Never,Yes,No,No,Yes,No,Yes,No,1 hours,Yes,No,Maybe addicted
248,2023-11-14 10:17:26.108620,James Lee,Female,37,Yes,Yes,Yes,No,Yes,Yes,No,Rarely,No,No,Yes,No,No,Yes,Yes,4 hours,Yes,No,Adicted
249,2023-10-06 10:17:26.108620,John Doe,Male,34,No,Yes,Yes,Yes,Yes,Yes,No,Rarely,No,Yes,No,No,No,Yes,Yes,2 hours,No,No,Adicted
250,2023-05-21 10:17:26.108620,Jane Smith,Female,21,Yes,No,Yes,No,Yes,Yes,No,Rarely,Yes,Yes,Yes,Yes,No,Yes,Yes,4 hours,No,No, NOT Adicted
251,2023-06-04 10:17:26.108620,James Lee,Male,50,No,Yes,No,No,Yes,No,No,Rarely,Yes,No,No,No,No,No,No,0 hours,Yes,No,Adicted
252,2023-01-23 10:17:26.108620,Jane Smith,Male,35,No,No,No,No,Yes,No,No,Often,Yes,No,No,Yes,Yes,Yes,Yes,5 hours,Yes,No, NOT Adicted
253,2023-07-10 10:17:26.108620,James Lee,Male,23,No,No,No,No,Yes,No,No,Rarely,No,Yes,Yes,Yes,No,Yes,Yes,4 hours,Yes,Yes,Maybe addicted
254,2023-10-26 10:17:26.108620,Maria Garcia,Female,44,No,Yes,No,No,Yes,No,Yes,Sometimes,Yes,No,No,No,Yes,No,No,4 hours,Yes,No,Adicted
255,2023-09-12 10:17:26.108620,James Lee,Female,34,Yes,Yes,No,Yes,No,No,Yes,Rarely,Yes,Yes,Yes,Yes,No,Yes,No,2 hours,Yes,No,Adicted
256,2023-01-28 10:17:26.108620,James Lee,Male,61,No,No,No,No,No,Yes,Yes,Often,Yes,Yes,Yes,Yes,No,Yes,Yes,4 hours,No,Yes, NOT Adicted
257,2023-04-11 10:17:26.108620,James Lee,Female,53,Yes,No,Yes,Yes,Yes,Yes,Yes,Rarely,No,No,No,No,Yes,No,Yes,1 hours,No,No,Adicted
258,2023-04-03 10:17:26.108620,Jane Smith,Female,42,No,Yes,No,No,No,Yes,No,Never,No,No,Yes,Yes,No,Yes,No,4 hours,Yes,No, NOT Adicted
259,2023-02-19 10:17:26.108620,Jane Smith,Male,18,No,Yes,Yes,Yes,No,No,Yes,Rarely,No,Yes,No,No,No,Yes,Yes,1 hours,No,No,Maybe addicted
260,2023-05-04 10:17:26.108620,James Lee,Male,54,Yes,No,No,Yes,Yes,No,Yes,Rarely,No,No,Yes,No,No,Yes,Yes,1 hours,Yes,No,Maybe addicted
261,2023-10-17 10:17:26.108620,Jane Smith,Male,40,No,Yes,Yes,Yes,Yes,No,No,Sometimes,No,No,No,Yes,No,No,No,1 hours,Yes,No,Maybe addicted
262,2023-02-06 10:17:26.108620,Emily Martinez,Female,38,Yes,Yes,Yes,Yes,No,Yes,Yes,Never,Yes,No,Yes,Yes,Yes,Yes,Yes,4 hours,Yes,No,Maybe addicted
263,2023-04-19 10:17:26.108620,Alex Johnson,Female,54,No,No,Yes,No,No,Yes,No,Rarely,No,No,Yes,Yes,Yes,Yes,No,1 hours,Yes,Yes, NOT Adicted
264,2023-10-30 10:17:26.108620,Emily Martinez,Female,45,No,No,No,No,Yes,Yes,No,Rarely,No,No,Yes,Yes,Yes,Yes,No,4 hours,Yes,Yes,Maybe addicted
265,2023-02-22 10:17:26.108620,Alex Johnson,Male,59,No,Yes,Yes,Yes,No,No,Yes,Often,No,No,No,No,No,No,No,5 hours,Yes,Yes, NOT Adicted
266,2023-05-19 10:17:26.108620,Jane Smith,Female,22,Yes,Yes,Yes,No,No,Yes,No,Never,Yes,No,Yes,Yes,No,No,No,4 hours,Yes,Yes,Adicted
267,2023-08-03 10:17:26.108620,James Lee,Female,62,Yes,Yes,Yes,No,Yes,Yes,Yes,Sometimes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1 hours,Yes,Yes,Maybe addicted
268,2023-05-27 10:17:26.108620,James Lee,Female,23,No,Yes,No,No,Yes,No,Yes,Often,Yes,No,No,Yes,Yes,Yes,No,2 hours,No,Yes,Maybe addicted
269,2023-01-19 10:17:26.108620,Maria Garcia,Male,59,Yes,Yes,Yes,No,Yes,No,No,Sometimes,Yes,Yes,Yes,No,Yes,Yes,No,4 hours,Yes,Yes, NOT Adicted
270,2023-03-29 10:17:26.108620,Alex Johnson,Male,34,No,No,Yes,No,Yes,No,No,Never,No,No,No,Yes,Yes,No,Yes,0 hours,Yes,Yes,Maybe addicted
271,2023-08-27 10:17:26.108620,John Doe,Male,63,Yes,No,No,No,No,No,No,Sometimes,Yes,Yes,Yes,No,Yes,No,Yes,0 hours,No,No, NOT Adicted
272,2023-07-01 10:17:26.108620,Jane Smith,Male,36,Yes,Yes,Yes,No,Yes,Yes,Yes,Often,Yes,Yes,Yes,Yes,No,No,Yes,3 hours,Yes,Yes, NOT Adicted
273,2023-02-13 10:17:26.108620,James Lee,Male,32,Yes,Yes,No,No,No,Yes,No,Rarely,Yes,Yes,Yes,Yes,No,Yes,Yes,4 hours,Yes,No,Adicted
274,2023-10-22 10:17:26.108620,Alex Johnson,Female,46,No,Yes,No,No,No,No,No,Sometimes,No,Yes,No,No,Yes,Yes,No,5 hours,Yes,Yes, NOT Adicted
275,2023-01-08 10:17:26.108620,John Doe,Male,63,No,No,Yes,Yes,No,No,Yes,Often,No,No,No,No,No,No,No,4 hours,Yes,Yes,Adicted
276,2023-11-16 10:17:26.108620,Jane Smith,Male,38,No,No,No,Yes,No,Yes,No,Never,No,No,No,Yes,Yes,No,Yes,5 hours,No,No,Adicted
277,2023-01-20 10:17:26.108620,James Lee,Male,37,No,No,No,Yes,No,Yes,No,Sometimes,Yes,No,Yes,No,No,No,No,5 hours,No,Yes,Maybe addicted
278,2023-12-17 10:17:26.108620,John Doe,Male,57,No,Yes,No,No,Yes,No,No,Rarely,No,Yes,No,No,Yes,No,No,5 hours,No,No,Adicted
279,2023-05-24 10:17:26.108620,James Lee,Female,32,Yes,Yes,No,No,Yes,No,Yes,Rarely,Yes,Yes,Yes,No,No,Yes,No,5 hours,Yes,No,Adicted
280,2023-04-16 10:17:26.108620,Jane Smith,Male,39,Yes,Yes,No,No,No,No,No,Rarely,Yes,Yes,Yes,Yes,No,No,Yes,4 hours,No,Yes, NOT Adicted
281,2023-04-23 10:17:26.108620,Maria Garcia,Male,41,No,No,No,Yes,No,Yes,Yes,Rarely,No,No,No,No,Yes,Yes,Yes,1 hours,No,Yes, NOT Adicted
282,2023-06-20 10:17:26.108620,Alex Johnson,Male,26,Yes,No,No,No,No,No,Yes,Often,No,Yes,Yes,No,No,Yes,No,5 hours,No,Yes,Adicted
283,2023-04-27 10:17:26.108620,Emily Martinez,Female,32,No,Yes,No,No,Yes,No,No,Rarely,No,No,No,No,No,Yes,Yes,0 hours,Yes,Yes, NOT Adicted
284,2023-05-18 10:17:26.108620,Maria Garcia,Male,55,No,Yes,Yes,Yes,No,No,Yes,Rarely,Yes,Yes,No,No,Yes,Yes,No,1 hours,No,Yes, NOT Adicted
285,2023-10-05 10:17:26.108620,Alex Johnson,Male,62,Yes,No,No,No,Yes,Yes,No,Never,Yes,No,No,Yes,No,No,No,2 hours,No,Yes,Maybe addicted
286,2022-12-30 10:17:26.108620,Jane Smith,Female,48,Yes,Yes,Yes,Yes,Yes,No,No,Sometimes,No,Yes,Yes,Yes,No,No,No,5 hours,Yes,No,Maybe addicted
